fuck,date,organization,address,license,licenseYear,licenseCode,latitude,longitude
1,1998/01/03,興頤園管理委員會,板橋市溪北路166至170號,85板使字第 1124 號,85,1124,24.987921,121.430908
1,1998/01/05,松園管理委員會,板橋市大觀路三段160巷22號,83板使字第 0987 號,83,0987,24.993873,121.430342
1,1998/01/05,市中星管理委員會,板橋市中山路二段443巷4號8樓,85板使字第 0148 號,85,0148,25.020529,121.481313
1,1998/01/06,玉暉管理委員會,板橋市中山路二段252號12樓,86板使字第 0234 號,86,0234,25.018263,121.478783
1,1998/01/08,新宿花園管理委員會,板橋市篤行路一段32號,84板使字第 0188 號,84,0188,24.993881,121.431818
1,1998/01/09,幸福名宮管理委員會,板橋市文聖街149巷23弄6號5樓,79板使字第 0639 號,79,0639,25.028894,121.479496
1,1998/01/09,新陽樓管理委員會,板橋市南雅南路二段144巷95號6樓,86板使字第 0391 號,86,0391,24.994674,121.450137
1,1998/01/12,金世家管理委員會,板橋市長江路二段69至93號,86板使字第 0733 號,86,0733,25.031811,121.465232
1,1998/01/26,漢江春曉管理委員會,板橋市民生路三段246至252號,85板使字第 0179 號,85,0179,25.031157,121.464311
1,1998/02/10,錦鏽中國管理委員會,板橋市成都街93~103號,85板使字第 0552 號,85,0552,25.005393,121.463635
1,1998/03/10,三福如意金典管理委員會,板橋市南雅南路一段40號,86板使字第 0140 號,86,0140,25.006149,121.455791
1,1998/03/10,豐田甲天廈管理委員會,板橋市溪城路105~121號,86板使字第 0394 號,86,0394,24.982279,121.4278
1,1998/03/18,板橋傑座管理委員會,板橋市三民路二段139~151號,83板使字第 0890 號,83,0890,25.011635,121.479249
1,1998/03/18,富貴公寓大廈管理委員會,板橋市大觀路160巷25弄3號2樓,86板使字第 0578 號,86,0578,24.993469,121.430511
1,1998/03/21,板橋京都管理委員會,板橋市重慶路269巷79~93號,85板使字第 0957 號,85,0957,24.999305,121.46588
1,1998/03/26,大庭新城管理委員會,板橋市國光路69號B1,84板使字第 0426 號,84,0426,25.018191,121.459284
1,1998/03/26,望族花園管理委員會,板橋市四川路二段130巷53~77－(單)號,85板使字第 0522 號,85,0522,24.993766,121.449943
1,1998/04/01,天第管理委員會,板橋市5鄰區運路22~32－(雙)號,80板使字第 1376 號,80,1376,25.010463,121.466446
1,1998/04/08,陽明凱旋管理委員會,板橋市雨農路2.6號,85板使字第 1537 號,85,1537,25.024574,121.461568
1,1998/04/16,適合苑社區管理委員會,板橋市三民路二段81巷27弄19號,85板使字第 1451 號,85,1451,25.017595,121.480915
1,1998/04/20,寶島福(屯B)管理委員會,板橋市萬安街53巷22~36－(雙)號,85板使字第 0337 號,85,0337,25.023498,121.483402
1,1998/04/21,台灣世家管理委員會,板橋市莊敬路9~23－(單)號,86板使字第 0992 號,86,0992,25.028476,121.474036
1,1998/04/23,板橋仕管理委員會,板橋市大觀路三段50巷81~93－(單)號,86板使字第 0545 號,86,0545,24.996762,121.431417
1,1998/04/24,群發富第管理委員會,板橋市金門街379巷7~29－(單)號,79板使字第 1591 號,79,1591,24.984366,121.428253
1,1998/04/27,吉祥富貴管理委員會,板橋市四維路174－1.2.3號,81板使字第 1471 號,81,1471,25.026502,121.464558
1,1998/04/27,麒麟天地A區管理委員會,板橋市金門街260巷2號,83板使字第 1447 號,83,1447,24.986912,121.429844
1,1998/04/29,大鎮江山管理委員會,板橋市國慶路175~199－(單)號,86板使字第 0952 號,86,0952,24.995524,121.457579
1,1998/05/05,中正花都管理委員會,板橋市中正路17~27－(單)號1~12樓,80板使字第 0424 號,80,0424,25.014249,121.456284
1,1998/05/08,萬歲新天地管理委員會,板橋市中山路二段531巷17弄,86板使字第 0852 號,86,0852,25.022141,121.482778
1,1998/05/13,金扶輪管理委員會,板橋市中山路一段2號,74板使字第 2086 號,74,2086,25.007348,121.459669
1,1998/05/14,金吉第管理委員會,板橋市中山路一段50巷36號,86板使字第 0339 號,86,0339,25.009136,121.461986
1,1998/05/21,文化天下管理委員會,板橋市雙十路27至43－(單)號,86板使字第 0163 號,86,0163,25.025569,121.477223
1,1998/05/22,金鑽管理委員會,板橋市南雅南路一段8號,83板使字第 0671 號,83,0671,25.006618,121.456029
1,1998/05/25,新站御庭管理委員會,板橋市民族路256.258號,82板使字第 1049 號,82,1049,25.006609,121.470656
1,1998/06/03,四川大樓管理委員會,板橋市四川路二段237~243－(單)號,81板使字第 0905 號,81,0905,24.996825,121.456761
1,1998/06/03,新寶天第管理委員會,板橋市四川路一段107號,84板使字第 1321 號,84,1321,25.005088,121.459866
1,1998/06/03,福德雙星管理委員會,板橋市篤行路三段32號,84板使字第 1365 號,84,1365,24.98664,121.428219
1,1998/06/04,鎮(土反)橋管理委員會,板橋市國慶路3~13－(單)號,84板使字第 1677 號,84,1677,24.995524,121.457579
1,1998/06/09,大觀明園管理委員會,板橋市金門街8~16－(雙)號1~16樓,83板使字第 1790 號,83,1790,24.993317,121.433443
1,1998/06/09,文化奇蹟萬居管理委員會,板橋市文化路二段182巷1弄32號,85板使字第 1442 號,85,1442,25.028673,121.472139
1,1998/06/16,藝術寶第管理委員會,板橋市永安12鄰莒光路217~227－(單)號,86板使字第 0863 號,86,0863,25.024459,121.470651
1,1998/06/24,冠軍名邸管理委員會,板橋市長江路二段28~38－(雙)號1~7樓,86板使字第 1287 號,86,1287,25.032598,121.467724
1,1998/06/25,一品華廈管理委員會,板橋市重慶路274巷2~14－(雙)號,86板使字第 0736 號,86,0736,25.000367,121.462791
1,1998/06/29,公園大道公寓大廈管理委員會,板橋市陽明街251~259－(單)號,83板使字第 1483 號,83,1483,25.021629,121.466358
1,1998/06/29,捷和藍京管理委員會,板橋市民生路二段229至249－(單)號,86板使字第 1023 號,86,1023,25.016614,121.473519
1,1998/07/01,松柏名家管理委員會,板橋市中山路二段416巷36－1~4號,87板使字第 0010 號,87,0010,25.019917,121.482849
1,1998/07/03,文化大人國管理委員會,板橋市文化路二段182巷3弄48至78－(雙)號,86板使字第 0975 號,86,0975,25.0274,121.471428
1,1998/07/06,皇家望族管理委員會,板橋市篤行路二段131巷54.56弄1~6號1~7樓,81板使字第 0617 號,81,0617,24.990538,121.43168
1,1998/07/06,文化大地管理委員會,板橋市莊敬路56~60－(雙)號,82板使字第 1621 號,82,1621,25.028476,121.474036
1,1998/07/06,真善美花園管理委員會,板橋市新海路362~374－(雙)號,85板使字第 1138 號,85,1138,25.024405,121.458183
1,1998/07/09,林園春曉管理委員會,板橋市府中路126號,84板使字第 0794 號,84,0794,25.009474,121.454885
1,1998/07/10,高爾夫花園管理委員會,板橋市南雅南路二段3~9－(單)號1~18樓,85板使字第 0126 號,85,0126,25.003405,121.454672
1,1998/07/28,帝國金鑽管理委員會,板橋市金門街25巷2~10－(單)號,79板使字第 1575 號,79,1575,24.994395,121.434361
1,1998/07/28,藝術學院管理委員會,板橋市國慶路170~182－(雙)號,84板使字第 0790 號,84,0790,24.995524,121.457579
1,1998/07/28,雙十年華管理委員會,板橋市雙十路一段20號,86板使字第 0562 號,86,0562,25.02438,121.478018
1,1998/07/31,重慶台北管理委員會,板橋市國慶路184~184－(雙)號,84板使字第 0278 號,84,0278,24.995524,121.457579
1,1998/08/07,遠揚名人管理委員會,板橋市南雅南路二段144巷66~92－(雙)號,77板使字第 1945 號,77,1945,24.996015,121.451468
1,1998/08/10,遠百新貴管理委員會,板橋市館前西路6號,86板使字第 1237 號,86,1237,25.007107,121.459074
1,1998/08/10,高閣社區管理委員會,板橋市莊敬路191.197號,86板使字第 0579 號,86,0579,25.02174,121.4742
1,1998/08/10,三民富園管理委員會,板橋市富山街18巷2.6號,87板使字第 0410 號,87,0410,25.022753,121.478393
1,1998/08/14,綠如意管理委員會,板橋市莊敬路154~156號,86板使字第 0885 號,86,0885,25.02174,121.4742
1,1998/08/20,久代世家管理委員會,板橋市中山路二段60巷39弄11~18號1~5樓,87板使字第 0140 號,87,0140,25.015187,121.475616
1,1998/08/25,三甲好禮管理委員會,板橋市稚暉街18~30－(雙)號2~6樓,85板使字第 0121 號,85,0121,25.004033,121.455749
1,1998/08/25,興洋名宮管理委員會,板橋市文聖街21~31－(單)號2~8樓,87板使字第 0117 號,87,0117,25.030449,121.477131
1,1998/08/28,好運道管理委員會,板橋市長江路二段188~200號2~9樓,87板使字第 0051 號,87,0051,25.033591,121.471534
1,1998/09/02,大地回春管理委員會,板橋市龍泉街108巷11~33－(單)號2~7樓,86板使字第 1217 號,86,1217,25.024491,121.456719
1,1998/09/02,公園大鎮管理委員會,板橋市民生路二段148~184號,86板使字第 0455 號,86,0455,25.022127,121.468099
1,1998/09/04,龍鳳雙星管理委員會,板橋市新海路328號,86板使字第 1009 號,86,1009,25.02409,121.460466
1,1998/09/07,首都天廈管理委員會,板橋市三民路一段1巷41~49－(單)號,79板使字第 1531 號,79,1531,25.024284,121.479474
1,1998/09/07,聚寶莊管理委員會,板橋市新生街7~13－(單)號1~7樓,86板使字第 0119 號,86,0119,25.021158,121.455264
1,1998/09/08,黃石園管理委員會,板橋市茶館街17~27－(單)號,86板使字第 0953 號,86,0953,25.010804,121.456802
1,1998/09/11,天生贏家管理委員會,板橋市民生路二段16號,86板使字第 0951 號,86,0951,25.016511,121.473192
1,1998/09/11,文化國廣場管理委員會,板橋市文化路二段431~439－(單)號,87板使字第 0448 號,87,0448,25.025798,121.470009
1,1998/09/14,文化勳章管理委員會,板橋市文化路二段82~102－(雙)號,84板使字第 0753 號,84,0753,25.025798,121.470009
1,1998/09/17,華興戲苑管理委員會,板橋市大明街18號,86板使字第 0903 號,86,0903,25.002634,121.458956
1,1998/09/17,文化領袖管理委員會,板橋市文化路2段313號,86板使字第 0730 號,86,0730,25.029831,121.471898
1,1998/09/19,園與屋B座管理委員會,板橋市文聖街205巷2.4號1~7樓,71板使字第 0375 號,71,0375,25.026599,121.479628
1,1998/09/21,日順管理委員會,板橋市館前西路207.209號,71板使字第 0749 號,71,0749,25.008431,121.452713
1,1998/09/22,中山晴園管理委員會,板橋市三民路一段31巷80.82.84號1~7樓,84板使字第 0901 號,84,0901,25.024062,121.481903
1,1998/09/24,溪城社區管理委員會,板橋市溪城路91~103號,86板使字第 0693 號,86,0693,24.982279,121.4278
1,1998/09/29,冠軍名門管理委員會,板橋市三民路二段97~103號,86板使字第 1337 號,86,1337,25.011635,121.479249
1,1998/10/02,莊敬華園管理委員會,板橋市莊敬路75巷2號,75板使字第 1478 號,75,1478,25.026636,121.473102
1,1998/10/19,金華龍邸管理委員會,板橋市公館街252~270號,87板使字第 0362 號,87,0362,25.021212,121.459326
1,1998/10/22,百任園管理委員會,板橋市長江路二段86~116號,87板使字第 0354 號,87,0354,25.033591,121.471534
1,1998/11/11,吉祥花園廣場管理委員會,板橋市莒光路133巷7弄1號,75板使字第 0698 號,75,0698,25.024222,121.472564
1,1998/11/11,華江麗境管理委員會,板橋市文化路二段417巷30號,87板使字第 0047 號,87,0047,25.033417,121.474012
1,1998/11/17,百宸園管理委員會,板橋市文化路一段101巷1號,80板使字第 0215 號,80,0215,25.014265,121.460984
1,1998/11/17,玫瑰森活管理委員會,板橋市龍泉街108巷26~106號,87板使字第 0138 號,87,0138,25.023703,121.456614
1,1998/11/17,金世紀錄管理委員會,板橋市長江路二段37~61號,87板使字第 0506 號,87,0506,25.033591,121.471534
1,1998/11/18,哈佛名第管理委員會,板橋市國泰街27號,86板使字第 0142 號,86,0142,25.006712,121.468954
1,1998/11/27,文化京華管理委員會,板橋市文化路一段333號,83板使字第 0970 號,83,0970,25.020773,121.466396
1,1998/11/27,大富管理委員會,板橋市懷德街19~139號,85板使字第 0459 號,85,0459,25.028717,121.480562
1,1998/12/04,華江龍門管理委員會,板橋市長江路三段22~32號,82板使字第 0173 號,82,0173,25.034901,121.47619
1,1998/12/10,寶山重慶名邸管理委員會,板橋市重慶路88巷1號,87板使字第 0065 號,87,0065,25.005939,121.461751
1,1998/12/11,新家社區管理委員會,板橋市沙崙街31~37號,87板使字第 0342 號,87,0342,24.994219,121.430229
1,1998/12/18,雙十豪景管理委員會,板橋市長江路二段275~281號,84板使字第 0526 號,84,0526,25.033591,121.471534
1,1998/12/18,窈窕屋管理委員會,板橋市民生路二段226巷8弄22~28號,86板使字第 1308 號,86,1308,25.021585,121.470204
1,1998/12/30,柏園管理委員會,板橋市大觀路三段160巷36~48號,84板使字第 0280 號,84,0280,24.99423,121.429599
1,1999/01/11,觀日華廈管理委員會,板橋市光復街163號1樓,86板使字第 0902 號,86,0902,25.020472,121.485303
1,1999/01/13,統領世界管理委員會,板橋市雙十路一段44巷14~60號,78板使字第 0861 號,78,0861,25.024913,121.47759
1,1999/01/13,文苑大樓管理委員會,板橋市中正路84號,85板使字第 1477 號,85,1477,25.0149,121.456641
1,1999/01/21,文化馥園管理委員會,板橋市仁化街40號1~8樓,84板使字第 0886 號,84,0886,25.03158,121.475031
1,1999/02/04,後站名家管理委員會,板橋市大華街166至190號1~7樓,86板使字第 1267 號,86,1267,25.00413,121.459059
1,1999/02/22,站前金鑽管理委員會,板橋市後埔街79.81.83號,87板使字第 0110 號,87,0110,25.004998,121.460769
1,1999/02/25,第二期板橋學園管理委員會,板橋市金門街421巷1~17號,85板使字第 0809 號,85,0809,24.983158,121.428085
1,1999/04/23,陽明翠提管理委員會,板橋市陽明街94至136號,80板使字第 0809 號,80,0809,25.023917,121.46369
1,1999/04/23,正隆新第管理委員會,板橋市三民路二段正隆巷5號1~5樓,84板使字第 0436 號,84,0436,25.01291,121.47765
1,1999/04/29,百福名園管理委員會,板橋市民族路34巷18號,87板使字第 0105 號,87,0105,25.009115,121.462404
1,1999/06/09,豐富人生管理委員會,板橋市中山路二段212巷2~4號,87板使字第 0286 號,87,0286,25.017004,121.478472
1,1999/06/16,第一家庭管理委員會,板橋市大觀路三段198巷1至5號,85板使字第 1062 號,85,1062,24.992801,121.430671
1,1999/08/12,裕民管理委員會,板橋市裕民街112至126號,82板使字第 0717 號,82,0717,25.027504,121.459061
1,1999/08/12,大吉地管理委員會,板橋市中山路二段133至155號,87板使字第 0903 號,87,0903,25.016856,121.475381
1,1999/08/17,碧瑤江山第二期管理委員會,板橋市金門街2至20號,83板使字第 1594 號,83,1594,24.99426,121.433331
1,1999/08/20,文化名人管理委員會,板橋市文化路一段270巷3弄1至11號,84板使字第 1338 號,84,1338,25.020893,121.468273
1,1999/08/20,勝輝新象管理委員會,板橋市長江路一段208至242號,87板使字第 0704 號,87,0704,25.030691,121.462697
1,1999/08/20,陽明天下管理委員會,板橋市陽明街241巷25號,88板使字第 0264 號,88,0264,25.024453,121.463049
1,1999/09/01,文書院管理委員會,板橋市四川路一段131至153號,87板使字第 0767 號,87,0767,25.00419,121.460029
1,1999/09/01,海山天下管理委員會,板橋市富山街18巷22至76號,88板使字第 0063 號,88,0063,25.022753,121.478393
